dist_m_grid,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100,imu_ax_g,imu_ay_g,imu_az_g,imu_total_g_reported,accel_total_g,imu_total_g,accel_total_m_s2,accel_dynamic_g,accel_dynamic_m_s2,imu_ax_m_s2,imu_ax_bias_m_s2,imu_ax_dynamic_m_s2,imu_ax_dynamic_smooth_m_s2,imu_ay_m_s2,imu_ay_bias_m_s2,imu_ay_dynamic_m_s2,imu_ay_dynamic_smooth_m_s2,imu_az_m_s2,imu_az_bias_m_s2,imu_az_dynamic_m_s2,imu_az_dynamic_smooth_m_s2,accel_longitudinal_raw_g,accel_longitudinal_m_s2,imu_forward_dynamic_m_s2,accel_longitudinal_smooth_m_s2,jerk_m_s3,accel_m_s2,accel_mag,lat,lon,elev,x,y,gps_dt_s,gps_dist_m,gps_cumdist_m,gps_speed_m_s_raw,gps_speed_m_s,gps_speed_kph,dt_s,dist_m,elev_diff_m,speed_m_s,speed_kph,gps_longitudinal_accel_raw_m_s2,gps_longitudinal_accel_m_s2,gps_longitudinal_accel_abs_m_s2,grade_raw_pct,grade_pct,uphill_grade_pct,downhill_grade_pct,power_w,energy_wh,energy_j,cum_energy_j,cum_energy_wh,efficiency_wh_per_km,timestamp_ms,time,gps_time
0.0,21949.0,24288.0,121.0,-954.0,0.0,962.0,0.121,-0.954,0.0,0.962,0.9616428651011767,0.9616428651011767,9.430495003044454,-0.03835713489882331,-0.37615499695554555,1.1866046499999998,0.9610517,0.22555294999999986,0.014709975000000042,-9.3555441,-9.429093974999999,0.07354987499999943,-0.06619488750000002,0.0,0.38245935,-0.38245935,-0.09071151250000006,0.121,1.1866046499999998,0.014709975000000042,0.014709975000000042,0.008213274706867696,9.430495003044454,0.9616428651011767,43.661211,-79.394543,107.3,0.0,0.0,0.0,0.0,0.0,0.0,1.594520982075327,5.740275535471177,0.597,0.0,0.0,1.594520982075327,5.740275535471177,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,533.0973120000001,0.08840530424000001,318.25909526400005,611.22561456,0.16978489293333332,31.30446266503433,75405.0,1783556681405000.0,1783556681000000.0
1.0,22773.071940583548,24288.0,120.68642620221326,-962.7800663380286,-11.602230518109318,970.7800663380286,0.12068642620221326,-0.9627800663380286,-0.011602230518109317,0.9707800663380286,0.9705338109895375,0.9705338109895375,9.517685397540548,-0.02946618901046247,-0.28896460245945177,1.1835295415159346,0.9579765915159346,0.22555294999999986,0.013172420757967379,-9.441647137553828,-9.436781746210162,-0.004865391343666009,-0.08695186976744092,-0.11377901391041674,0.37938424151593464,-0.49316325542635137,-0.08533007265288577,0.12068642620221326,1.1835295415159346,0.013172420757967379,0.013172420757967379,0.003079480438924735,9.517685397540548,0.9705338109895375,43.661217585049755,-79.39453453350745,107.3,0.6818236314097529,0.7279113996405081,0.31357379778673833,1.0,1.0,1.0,2.084334658334931,7.503604770005753,0.5982542951911469,1.0,0.0,2.084334658334931,7.503604770005753,0.48981367625960415,-0.0075278833293214225,0.0075278833293214225,0.0,0.0,0.0,0.0,553.1123712928933,0.09193244647052329,330.95680729388386,723.7210397719876,0.20103362215888543,31.286986118752175,75593.45785246983,1783556681593457.8,1783556681313573.8
2.0,23597.143881167096,24288.0,120.37285240442652,-971.5601326760574,-23.204461036218635,979.5601326760574,0.12037285240442652,-0.9715601326760573,-0.023204461036218635,0.9795601326760573,0.9794247568778983,0.9794247568778983,9.60487579203664,-0.020575243122101634,-0.20177420796335793,1.1804544330318691,0.9549014830318693,0.22555294999999986,0.011634866515934716,-9.527750175107657,-9.444469517420325,-0.08328065768733145,-0.10770885203488181,-0.22755802782083348,0.3763091330318693,-0.6038671608527028,-0.07994863280577147,0.12037285240442652,1.1804544330318691,0.011634866515934716,0.011634866515934716,-0.002054313829018226,9.60487579203664,0.9794247568778983,43.66122417009951,-79.39452606701492,107.3,1.3636472628195058,1.4558227992810162,0.6271475955734767,2.0,2.0,2.0,2.5741483345945353,9.266934004540328,0.5995085903822939,2.0,0.0,2.5741483345945353,9.266934004540328,0.9796273525192083,-0.015055766658642845,0.015055766658642845,0.0,0.0,0.0,0.0,573.1274305857866,0.09545958870104657,343.65451932376766,836.2164649839754,0.23228235138443756,31.269509572470024,75781.91570493966,1783556681781915.8,1783556681627147.5
3.0,24421.215821750644,24288.0,120.05927860663978,-980.340199014086,-34.806691554327955,988.340199014086,0.12005927860663979,-0.980340199014086,-0.03480669155432795,0.988340199014086,0.9883157027662592,0.9883157027662592,9.692066186532735,-0.011684297233740797,-0.1145838134672641,1.177379324547804,0.9518263745478039,0.22555294999999986,0.010097312273902053,-9.613853212661486,-9.45215728863049,-0.1616959240309969,-0.12846583430232272,-0.34133704173125023,0.373234024547804,-0.7145710662790541,-0.07456719295865719,0.12005927860663979,1.177379324547804,0.010097312273902053,0.010097312273902053,-0.007188108096961188,9.692066186532735,0.9883157027662592,43.66123075514926,-79.39451760052238,107.3,2.0454708942292585,2.1837341989215244,0.940721393360215,3.0,3.0,3.0,3.0639620108541394,11.030263239074902,0.6007628855734408,3.0,0.0,3.0639620108541394,11.030263239074902,1.4694410287788124,-0.022583649987964267,0.022583649987964267,0.0,0.0,0.0,0.0,593.1424898786797,0.09898673093156984,356.3522313536514,948.711890195963,0.2635310806099897,31.25203302618787,75970.37355740949,1783556681970373.5,1783556681940721.5
4.0,24577.0,24288.0,96.8779036376709,-976.0910198185159,-15.419376728492828,982.2926345458903,0.09687790363767088,-0.9760910198185159,-0.015419376728492827,0.9822926345458903,0.9824491881241619,0.9824491881241619,9.634535330717812,-0.017550811875838082,-0.1721146692821875,0.9500476937083651,0.9537644978476848,-0.0037168041393197127,0.011066373923842448,-9.572182999503248,-9.447311980380787,-0.1248710191224609,-0.11538350202812743,-0.15121243079447422,0.36887352822847275,-0.5200859590229469,-0.07795890873344855,0.09687790363767088,0.9500476937083651,0.011066373923842448,0.011066373923842448,-0.003952473861924125,9.634535330717812,0.9824491881241619,43.661237908980176,-79.39451009101981,107.32569121818037,2.650226202413275,2.974518668863653,1.0,3.1806962711266364,4.0,3.1806962711266364,3.1565573502821076,11.363606461015587,0.5999723512727854,3.1806962711266364,0.02569121818036787,3.1565573502821076,11.363606461015587,1.1607301967941164,-0.01783911295619948,0.01783911295619948,0.813899933675268,0.0,0.0,0.0,596.926176,0.09948311148638682,358.13920135099255,1061.5327372683687,0.29487020479676906,31.248729225552122,76159.37657253678,1783556682159376.5,1783556682256912.2
5.0,24577.0,24288.0,68.36582861012339,-968.8046006448093,11.191893297218172,972.7886095367078,0.06836582861012339,-0.9688046006448093,0.011191893297218175,0.9727886095367078,0.9731425702939487,0.9731425702939487,9.54326858697315,-0.026857429706051282,-0.2633814130268478,0.6704397531394664,0.9568712527428948,-0.2864314996034284,0.012619751371447444,-9.500727636913417,-9.439545093142762,-0.061182543770656045,-0.09441290648546002,0.10975498040316456,0.36421339588565776,-0.2544584154824931,-0.08339572980006602,0.06836582861012339,0.6704397531394664,0.012619751371447444,0.012619751371447444,0.0012341530670378978,9.54326858697315,0.9731425702939487,43.66124519539935,-79.39450280460065,107.3573713015443,3.2370161578264396,3.7799594442822455,1.0,3.1704051183726265,5.0,3.1704051183726265,3.1565573502821076,11.363606461015587,0.5987051479382277,3.1704051183726265,0.05737130154431224,3.1565573502821076,11.363606461015587,0.6658757731711215,-0.010233759029621646,0.010233759029621646,1.8175276156216473,0.0,0.0,0.0,596.926176,0.09927299291952238,357.38277451028057,1174.4294432446281,0.3262304009012856,31.248729225552122,76348.50667021952,1783556682348506.8,1783556682573713.0
6.0,24577.0,24288.0,39.85375358257588,-961.5181814711027,37.80316332292918,963.2845845275253,0.03985375358257588,-0.9615181814711027,0.03780316332292918,0.9632845845275253,0.9638359524637355,0.9638359524637355,9.45200184322849,-0.03616404753626448,-0.35464815677150807,0.39083181257056765,0.9599780076381047,-0.569146195067537,0.01417312881905244,-9.429272274323589,-9.431778205904736,0.0025059315811488125,-0.0734423109427926,0.3707223916008034,0.3595532635428428,0.011169128057960664,-0.08883255086668347,0.03985375358257588,0.39083181257056765,0.01417312881905244,0.01417312881905244,0.006420779995999919,9.45200184322849,0.9638359524637355,43.66125248181853,-79.39449551818147,107.38905138490826,3.8238061132396046,4.585400219700839,1.0,3.160113965618616,6.0,3.160113965618616,3.1565573502821076,11.363606461015587,0.5974379446036701,3.160113965618616,0.08905138490825662,3.1565573502821076,11.363606461015587,0.17102134954812653,-0.00262840510304381,0.00262840510304381,2.8211552975680267,0.0,0.0,0.0,596.926176,0.09906287435265794,356.6263476695686,1287.3261492208876,0.35759059700580215,31.248729225552122,76537.63676790225,1783556682537636.8,1783556682890513.8
7.0,86.26346265134674,24288.0,88.63209322414762,-1002.1581137806554,29.26291980363536,1006.7370801963647,0.08863209322414763,-1.0021581137806554,0.029262919803635358,1.0067370801963647,1.0067757479682489,1.0067757479682489,9.873097388812827,0.006775747968248877,0.06644738881282786,0.8691839170165873,0.9687938855003071,-0.09960996848371986,0.0629670544935494,-9.827813866507062,-9.459803993499078,-0.36800987300798554,-0.13238977500000004,0.2869712124923207,0.34632944674953925,-0.059358234257218576,-0.10787315000000003,0.08863209322414763,0.8691839170165873,0.0629670544935494,0.0629670544935494,0.07896050945061142,9.873097388812827,1.0067757479682489,43.66125921033584,-79.39448731604661,107.4,4.484340490142365,5.329170523724505,1.0,3.1464497082449276,7.0,3.1464497082449276,3.1464497082449276,11.32721894968174,0.5987894832078545,0.6544006855672385,0.0,3.1464497082449276,11.32721894968174,-0.010107642037179867,0.0,0.0,0.0,0.0,0.0,0.0,2.0951669808759097,0.0003485258685005457,1.2546931266019645,1327.8826981997377,0.3688563050554827,12.391371635042908,77327.88904170296,1783556683327889.0,1783556683210516.8
8.0,75.96925377102751,24288.0,71.26061573860892,-994.759151147926,37.30527049138476,998.6947295086152,0.07126061573860892,-0.994759151147926,0.03730527049138476,0.9986947295086153,0.9984293747498064,0.9984293747498064,9.791247427890188,-0.0015706252501936115,-0.015402572109811177,0.6988279173330292,0.9656391447654264,-0.2668112274323973,0.12921660992604417,-9.755254829604807,-9.46926821570372,-0.2859866139010877,-0.13238977500000004,0.36583973086433835,0.35106155785186033,0.014778173012478024,-0.10787315000000003,0.07126061573860892,0.6988279173330292,0.12921660992604417,0.12921660992604417,0.1871123796923606,9.791247427890188,0.9984293747498064,43.66126564421639,-79.39447863030786,107.4,5.183820458136545,6.040371679969305,1.0,3.1310040611664585,8.0,3.1310040611664585,3.1310040611664585,11.27161462019925,0.5984677891803446,1.6544006855672388,0.0,3.1310040611664585,11.27161462019925,-0.025553289115649084,0.0,0.0,0.0,0.0,0.0,0.0,1.845141235590716,0.0003067919704442177,1.1044510935991836,1328.1677119227538,0.3689354755340983,7.380041473537801,77520.26207015393,1783556683520262.0,1783556683532210.8
9.0,65.67504489070828,24288.0,53.889138253070215,-987.3601885151966,45.347621179134165,990.6523788208658,0.053889138253070214,-0.9873601885151966,0.045347621179134164,0.9906523788208659,0.9900830015313639,0.9900830015313639,9.709397466967548,-0.009916998468636098,-0.0972525330324502,0.528471917649471,0.9624844040305457,-0.43401248638107476,0.19546616535853895,-9.682695792702551,-9.478732437908361,-0.20396335479418978,-0.13238977500000004,0.444708249236356,0.3557936689541814,0.08891458028217461,-0.10787315000000003,0.053889138253070214,0.528471917649471,0.19546616535853895,0.19546616535853895,0.29526424993410977,9.709397466967548,0.9900830015313639,43.66127207809694,-79.39446994456912,107.4,5.883300426130723,6.751572836214105,1.0,3.1155584140879893,9.0,3.1155584140879893,3.1155584140879893,11.216010290716762,0.5981460951528346,2.654400685567239,0.0,3.1155584140879893,11.216010290716762,-0.0409989361941183,0.0,0.0,0.0,0.0,0.0,0.0,1.5951154903055227,0.0002650580723878897,0.9542090605964029,1328.4527256457698,0.3690146460127139,2.3687113120326924,77712.6350986049,1783556683712635.0,1783556683853904.8
