dist_m_grid,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100,imu_ax_g,imu_ay_g,imu_az_g,imu_total_g_reported,accel_total_g,imu_total_g,accel_total_m_s2,accel_dynamic_g,accel_dynamic_m_s2,imu_ax_m_s2,imu_ax_bias_m_s2,imu_ax_dynamic_m_s2,imu_ax_dynamic_smooth_m_s2,imu_ay_m_s2,imu_ay_bias_m_s2,imu_ay_dynamic_m_s2,imu_ay_dynamic_smooth_m_s2,imu_az_m_s2,imu_az_bias_m_s2,imu_az_dynamic_m_s2,imu_az_dynamic_smooth_m_s2,accel_longitudinal_raw_g,accel_longitudinal_m_s2,imu_forward_dynamic_m_s2,accel_longitudinal_smooth_m_s2,jerk_m_s3,accel_m_s2,accel_mag,lat,lon,elev,x,y,gps_dt_s,gps_dist_m,gps_cumdist_m,gps_speed_m_s_raw,gps_speed_m_s,gps_speed_kph,dt_s,dist_m,elev_diff_m,speed_m_s,speed_kph,gps_longitudinal_accel_raw_m_s2,gps_longitudinal_accel_m_s2,gps_longitudinal_accel_abs_m_s2,grade_raw_pct,grade_pct,uphill_grade_pct,downhill_grade_pct,power_w,energy_wh,energy_j,cum_energy_j,cum_energy_wh,efficiency_wh_per_km,timestamp_ms,time,gps_time
0.0,10817.0,24288.0,112.0,-809.0,87.0,821.0,0.112,-0.809,0.087,0.821,0.8213367153610023,0.8213367153610023,8.054561699694972,-0.17866328463899772,-1.752088300305027,1.0983448,1.0002783,0.09806650000000006,0.0882598499999998,-7.93357985,-9.483030549999999,1.5494506999999986,0.07845320000000022,0.8531785499999999,0.6276256,0.22555294999999986,0.019613299999999945,0.112,1.0983448,0.0882598499999998,0.0882598499999998,-0.008185851419031928,8.054561699694972,0.8213367153610023,43.662449,-79.395314,108.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5374457856703394,5.534804828413222,0.599,0.0,0.0,1.5374457856703394,5.534804828413222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,262.723296,0.04371423730666667,157.371254304,285.858490368,0.07940513621333334,12.509047452690488,142199.0,1783556748199000.0,1783556748000000.0
1.0,10822.853864951781,24288.0,109.72349696319603,-850.9526988211018,79.52006145050123,861.6518399429281,0.10972349696319603,-0.8509526988211018,0.07952006145050122,0.861651839942928,0.8618874729768932,0.8618874729768932,8.452228786868849,-0.13811252702310686,-1.3544212131311508,1.0760199314941263,0.9811426984235369,0.09487723307058944,0.0675296149588314,-8.344995283893958,-9.487814450394115,1.1428191665001568,0.05931759842353686,0.7798254106235578,0.6403826677176421,0.13944274290591568,0.010045499211768389,0.10972349696319603,1.0760199314941263,0.0675296149588314,0.0675296149588314,-0.040364423207194876,8.452228786868849,0.8618874729768932,43.66244802435585,-79.39532635815934,108.8,-0.9952303630831081,-0.10784770527813597,0.3252147195434249,1.0,1.0,1.0,2.0374457856703394,7.334804828413222,0.5976991411218263,1.0,0.0,2.0374457856703394,7.334804828413222,0.5,0.0,0.0,0.0,0.0,0.0,0.0,262.8654746719489,0.04364280130047359,157.11408468170492,336.78076907837726,0.09355021363288259,13.041108479527097,142392.50275812834,1783556748392502.8,1783556748325214.8
2.0,10828.707729903563,24288.0,107.44699392639205,-892.9053976422036,72.04012290100245,902.3036798858562,0.10744699392639205,-0.8929053976422037,0.07204012290100245,0.9023036798858561,0.902438230592784,0.902438230592784,8.849895874042724,-0.097561769407216,-0.9567541259572748,1.0536950629882524,0.9620070968470736,0.09168796614117884,0.046799379917663,-8.756410717787915,-9.492598350788231,0.7361876330003151,0.04018199684707349,0.7064722712471156,0.6531397354352841,0.053332535811831505,0.0004776984235368327,0.10744699392639205,1.0536950629882524,0.046799379917663,0.046799379917663,-0.07254299499535782,8.849895874042724,0.902438230592784,43.662447048711684,-79.39533871631869,108.8,-1.9904607261662162,-0.21569541055627195,0.6504294390868498,2.0,2.0,2.0,2.5374457856703394,9.134804828413222,0.5963982822436525,2.0,0.0,2.5374457856703394,9.134804828413222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,263.00765334389774,0.04357136529428051,156.85691505940986,387.7030477887546,0.10769529105243184,13.573169506363707,142586.00551625667,1783556748586005.5,1783556748650429.5
3.0,10834.561594855344,24288.0,105.17049088958808,-934.8580964633054,64.56018435150368,942.9555198287843,0.10517049088958808,-0.9348580964633054,0.06456018435150368,0.9429555198287842,0.9429889882086748,0.9429889882086748,9.247562961216602,-0.057011011791325145,-0.5590870387833988,1.0313701944823788,0.9428714952706105,0.08849869921176823,0.0260691448764946,-9.167826151681874,-9.497382251182346,0.3295560995004734,0.021046395270610127,0.6331191318706736,0.6658968031529262,-0.032777671282252674,-0.009090102364694722,0.10517049088958808,1.0313701944823788,0.0260691448764946,0.0260691448764946,-0.10472156678352078,9.247562961216602,0.9429889882086748,43.66244607306753,-79.39535107447803,108.8,-2.9856910892493245,-0.3235431158344079,0.9756441586302746,3.0,3.0,3.0,3.0374457856703394,10.934804828413222,0.5950974233654789,3.0,0.0,3.0374457856703394,10.934804828413222,1.5,0.0,0.0,0.0,0.0,0.0,0.0,263.14983201584664,0.043499929288087436,156.59974543711476,438.62532649913186,0.12184036847198107,14.105230533200315,142779.508274385,1783556748779508.2,1783556748975644.2
4.0,10600.958117674032,24288.0,66.36440584881588,-915.6186654772348,105.13561245780515,924.889853779603,0.06636440584881588,-0.9156186654772348,0.10513561245780514,0.924889853779603,0.9242766508658066,0.9242766508658066,9.06405761821316,-0.07572334913419347,-0.7425923817868385,0.6508125006172902,0.9301358325102796,-0.2793233318929894,-0.02572165967079556,-8.979151785802324,-9.480952866872428,0.5018010810701052,-0.026760501234581364,1.0310281539093347,0.7081564831275698,0.32287167078176493,0.002077683127569912,0.06636440584881588,0.6508125006172902,-0.02572165967079556,-0.02572165967079556,-0.061556834164482224,9.06405761821316,0.9242766508658066,43.66244515254113,-79.39536344069472,108.8,-3.981570328675188,-0.4252981033403278,1.0,3.3485389672435053,4.0,3.3485389672435053,3.074891571340679,11.069609656826444,0.5955762705658773,0.9251084286593212,0.0,3.074891571340679,11.069609656826444,1.211715269292092,0.0,0.0,0.0,0.0,0.0,0.0,257.47607076206685,0.042592726192760014,153.33381429393606,627.2573707719712,0.1742381585477698,14.138886515414582,143515.84764193447,1783556749515847.8,1783556749211864.8
5.0,10963.032559217556,24288.0,65.67735757264221,-931.4207758292292,119.33461016539435,942.0660606839448,0.06567735757264222,-0.9314207758292292,0.11933461016539436,0.9420660606839448,0.9416983635826268,0.9416983635826268,9.234906257227566,-0.05830163641737316,-0.5717437427724326,0.6440748586397517,0.9391193551469976,-0.29504449650724596,-0.011123435386128758,-9.13411755128571,-9.478706986213249,0.34458943492753935,-0.013285217279504161,1.1702727547784644,0.7104023637867494,0.45987039099171506,0.004323563786749416,0.06567735757264222,0.6440748586397517,-0.011123435386128758,-0.011123435386128758,-0.012487034097951447,9.234906257227566,0.9416983635826268,43.662444236476766,-79.3953758075637,108.8,-4.977502097477511,-0.5265598587087372,1.0,3.6443393160733173,5.0,3.6443393160733173,3.074891571340679,11.069609656826444,0.5951182383817615,1.9251084286593212,0.0,3.074891571340679,11.069609656826444,0.8596154437069979,0.0,0.0,0.0,0.0,0.0,0.0,266.270134798276,0.04401202286338147,158.44328230817328,666.4002337209654,0.18511117603360153,14.132194430527154,143651.88320061684,1783556749651883.2,1783556749440880.8
6.0,11325.107000761082,24288.0,64.99030929646854,-947.2228861812237,133.53360787298357,959.2422675882866,0.06499030929646854,-0.9472228861812236,0.13353360787298357,0.9592422675882866,0.9591200762994472,0.9591200762994472,9.405754896241973,-0.04087992370055284,-0.40089510375802656,0.6373372166622132,0.9481028777837157,-0.3107656611215025,0.003474788898538035,-9.289083316769096,-9.476461105554069,0.18737778878497346,0.00019006667557304457,1.309517355647594,0.7126482444459289,0.5968691112016652,0.00656944444592892,0.06499030929646854,0.6373372166622132,0.003474788898538035,0.003474788898538035,0.03658276596857932,9.405754896241973,0.9591200762994472,43.66244332041239,-79.39538817443265,108.8,-5.973433866279834,-0.6278216140771468,1.0,3.940139664903129,6.0,3.940139664903129,3.074891571340679,11.069609656826444,0.5946602061976457,2.925108428659321,0.0,3.074891571340679,11.069609656826444,0.5075156181219038,0.0,0.0,0.0,0.0,0.0,0.0,275.0641988344851,0.045431319534002916,163.5527503224105,705.5430966699597,0.19598419351943325,14.125502345639726,143787.91875929924,1783556749787918.8,1783556749669897.0
7.0,11687.181442304605,24288.0,64.30326102029487,-963.0249965332181,147.73260558057277,976.4184744926283,0.06430326102029486,-0.963024996533218,0.14773260558057277,0.9764184744926283,0.9765417890162675,0.9765417890162675,9.57660353525638,-0.02345821098373252,-0.23004646474362067,0.6305995746846746,0.9570864004204338,-0.3264868257357591,0.018073013183204832,-9.444049082252484,-9.474215224894891,0.03016614264240758,0.013665350630650247,1.4487619565167238,0.7148941251051084,0.7338678314116154,0.008815325105108424,0.06430326102029486,0.6305995746846746,0.018073013183204832,0.018073013183204832,0.0856525660351101,9.57660353525638,0.9765417890162675,43.66244240434803,-79.39540054130163,108.8,-6.969365635082157,-0.7290833694455563,1.0,4.235940013732941,7.0,4.235940013732941,3.074891571340679,11.069609656826444,0.5942021740135299,3.925108428659321,0.0,3.074891571340679,11.069609656826444,0.15541579253680982,0.0,0.0,0.0,0.0,0.0,0.0,283.85826287069426,0.046850616204624364,168.66221833664773,744.6859596189539,0.206857211005265,14.118810260752298,143923.9543179816,1783556749923954.2,1783556749898913.0
8.0,11222.347589724191,24288.0,66.36511219708973,-966.583726826426,142.96280974691462,979.5325658499416,0.06636511219708972,-0.9665837268264259,0.1429628097469146,0.9795325658499416,0.9795175479271968,0.9795175479271968,9.605785761380245,-0.020482452072803164,-0.2008642386197551,0.6508194275275899,0.95074333220996,-0.29992390468237007,0.04126772265881483,-9.478948304682369,-9.47064680805249,-0.00830149662988076,0.01961329999999961,1.4019862382045802,0.7184625419475099,0.6835236962570702,0.007229558052489987,0.06636511219708972,0.6508194275275899,0.04126772265881483,0.04126772265881483,0.1071231944848842,9.605785761380245,0.9795175479271968,43.66243989767805,-79.39541230696585,108.8,-7.916881033929913,-1.0061706691163321,1.0,3.7776334116869212,8.0,3.7776334116869212,2.9367025760280985,10.572129273701155,0.5950511609764843,3.7776334116869212,0.0,2.9367025760280985,10.572129273701155,-0.13818899531258028,0.0,0.0,0.0,0.0,0.0,0.0,272.56837825922116,0.04504094206864265,162.14739144711353,798.108827109859,0.2216968964194053,14.115856394828693,144141.14856598442,1783556750141148.5,1783556750262790.2
9.0,10104.107327407488,24288.0,70.59908878979076,-960.4679828591911,123.20425231430984,971.5350545081731,0.07059908878979075,-0.9604679828591911,0.12320425231430984,0.971535054508173,0.9710784028172109,0.9710784028172109,9.523026018987402,-0.02892159718278904,-0.2836239810125981,0.6923405540804014,0.9322894981864882,-0.2399489441060868,0.07125520294695643,-9.418973344106085,-9.46603334954662,0.047060005440535166,0.01961329999999961,1.2082209809581266,0.7230760004533778,0.48514498050474864,0.0026160995466220542,0.07059908878979075,0.6923405540804014,0.07125520294695643,0.07125520294695643,0.10678550904308447,9.523026018987402,0.9710784028172109,43.6624361341433,-79.3954235975701,108.8,-8.826138784753962,-1.4221918003364127,1.0,2.72344656653488,9.0,2.72344656653488,2.689319398078955,9.681549833084238,0.5969329283510181,2.72344656653488,0.0,2.689319398078955,9.681549833084238,-0.3855721732617237,0.0,0.0,0.0,0.0,0.0,0.0,245.40855876807308,0.040679799726478394,146.4472790153222,862.8154688294809,0.2396709635637447,14.115856394828693,144422.4727884772,1783556750422472.8,1783556750733232.0
