dist_m_grid,current_mA,voltage_mV,ax_x100,ay_x100,az_x100,amag_x100,imu_ax_g,imu_ay_g,imu_az_g,imu_total_g_reported,accel_total_g,imu_total_g,accel_total_m_s2,accel_dynamic_g,accel_dynamic_m_s2,imu_ax_m_s2,imu_ax_bias_m_s2,imu_ax_dynamic_m_s2,imu_ax_dynamic_smooth_m_s2,imu_ay_m_s2,imu_ay_bias_m_s2,imu_ay_dynamic_m_s2,imu_ay_dynamic_smooth_m_s2,imu_az_m_s2,imu_az_bias_m_s2,imu_az_dynamic_m_s2,imu_az_dynamic_smooth_m_s2,accel_longitudinal_raw_g,accel_longitudinal_m_s2,imu_forward_dynamic_m_s2,accel_longitudinal_smooth_m_s2,jerk_m_s3,accel_m_s2,accel_mag,lat,lon,elev,x,y,gps_dt_s,gps_dist_m,gps_cumdist_m,gps_speed_m_s_raw,gps_speed_m_s,gps_speed_kph,dt_s,dist_m,elev_diff_m,speed_m_s,speed_kph,gps_longitudinal_accel_raw_m_s2,gps_longitudinal_accel_m_s2,gps_longitudinal_accel_abs_m_s2,grade_raw_pct,grade_pct,uphill_grade_pct,downhill_grade_pct,power_w,energy_wh,energy_j,cum_energy_j,cum_energy_wh,efficiency_wh_per_km,timestamp_ms,time,gps_time
0.0,5.0,24288.0,110.0,-977.0,41.0,984.0,0.11,-0.977,0.041,0.984,0.9840274386418297,0.9840274386418297,9.650012681156898,-0.015972561358170267,-0.15663731884310045,1.0787315,1.0787315,0.0,-0.03432327500000021,-9.581097049999999,-9.561483749999999,-0.01961329999999961,0.0,0.40207265,0.45110589999999995,-0.04903324999999997,0.0,0.11,1.0787315,-0.03432327500000021,-0.03432327500000021,0.0,9.650012681156898,0.9840274386418297,43.661073,-79.394885,107.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.12144,2.03412e-05,0.07322832,0.13122806399999998,3.645224e-05,0.09055628942832077,23311.0,1783556629311000.0,1783556629000000.0
1.0,7.409889247447589,24288.0,99.75385017857792,-985.6890032270283,60.6890032270283,992.6890032270283,0.09975385017857792,-0.9856890032270282,0.060689003227028304,0.9926890032270282,0.9926554936302567,0.9926554936302567,9.734624996609156,-0.007344506369743299,-0.07202500339084313,0.9782510948537511,1.08853815,-0.11028705514624891,0.0,-9.666307063496337,-9.561483749999999,-0.10482331349633753,0.0,0.5951558134963371,0.45600922499999996,0.1391465884963371,-0.04903324999999997,0.09975385017857792,0.9782510948537511,0.0,0.0,0.0,9.734624996609156,0.9926554936302567,43.66107260659283,-79.39488780329641,107.5,-0.22575527927901784,-0.043487228436131974,1.0,0.15676454107433554,1.0,0.15676454107433554,0.1372417587484034,0.4940703314942522,0.6044263713265269,0.15676454107433554,0.0,0.1372417587484034,0.4940703314942522,0.020923326519194554,0.0,0.0,0.0,0.0,0.0,0.0,0.17997139004200705,3.024210024981936e-05,0.1088715608993497,2.051683714591466,0.000569912142942074,0.16931534622093325,40195.62874334212,1783556646195628.8,1783556646196703.5
2.0,4.066687897763061,24288.0,110.6665605111847,-974.0,47.20006369328919,982.0,0.11066656051118469,-0.974,0.04720006369328918,0.982,0.9814036068919703,0.9814036068919703,9.62428168152714,-0.018596393108029706,-0.1823683184728595,1.0852682256370094,1.0787315,0.006536725637009383,0.00032699243629907143,-9.5516771,-9.561483749999999,0.009806649999999806,0.009806649999999806,0.46287450461779434,0.4118793,0.05099520461779436,0.04903324999999997,0.11066656051118469,1.0852682256370094,0.00032699243629907143,0.00032699243629907143,-0.007652730039633868,9.62428168152714,0.9814036068919703,43.66106620006369,-79.3948839333121,107.5,0.08590259064948366,-0.7516649597499648,1.0,0.3202631545781996,2.0,0.3202631545781996,0.005364538514592065,0.019312338652531402,0.5983334394888152,0.3202631545781996,0.0,0.005364538514592065,0.019312338652531402,-0.06971338246552024,0.0,0.0,0.0,0.0,0.0,0.0,0.09877171566086924,1.6418327460200426e-05,0.05910597885672154,2.979153512139201,0.000827542642260889,0.14848026375941273,52615.12063713769,1783556658615120.8,1783556658933312.0
3.0,26.98120356582625,24288.0,53.12030707936414,-1017.2763125326802,67.6466072362292,1022.6033803879557,0.05312030707936413,-1.0172763125326802,0.06764660723622921,1.0226033803879557,1.0218939950230654,1.0218939950230654,10.021356746292945,0.021893995023065497,0.21470674629294526,0.5209322594198463,1.093441475,-0.5725092155801538,-0.04903325000000014,-9.976072750298608,-9.5516771,-0.4243956502986081,0.04903324999999903,0.6633866008531671,0.4110774400042658,0.2523091608489014,-0.18293457996587334,0.05312030707936413,0.5209322594198463,-0.04903325000000014,-0.04903325000000014,0.0,10.021356746292945,1.0218939950230654,43.66107267293214,-79.39487749060177,107.41635339276378,0.604747428078925,-0.03615408075930929,1.0,0.31939119842651326,3.0,0.31939119842651326,0.31939119842651326,1.1498083143354478,0.6020187964341738,0.31939119842651326,-0.08364660723622445,0.31939119842651326,1.1498083143354478,0.051120660261891215,0.06706492551815432,0.06706492551815432,-25.488733234752694,0.0,0.0,0.0,0.6553194722067879,0.00010955417628613218,0.39439503463007586,5.265033995123664,0.0014625094430899064,0.38416856375215896,61546.389041634466,1783556667546389.0,1783556667836466.0
4.0,30.263414285770132,24288.0,115.26179047589262,-955.4487785717357,6.889438094083914,964.0536571430805,0.11526179047589262,-0.9554487785717357,0.0068894380940839155,0.9640536571430806,0.964204587278805,0.964204587278805,9.455616915837691,-0.03579541272119507,-0.3510330841623076,1.1303320375704122,1.0983448,0.0319872375704123,-0.04335655390184935,-9.369751764380512,-9.5516771,0.18192533561948748,-0.036643388294452114,0.06756230808534802,0.4006534759754623,-0.3330911678901143,-0.16942382987731155,0.11526179047589262,1.1303320375704122,-0.04335655390184935,-0.04335655390184935,0.00942972773779201,9.455616915837691,0.964204587278805,43.661079315447616,-79.39486923739761,107.4,1.26939509206879,0.698109579506156,1.0,0.7874448738745228,4.0,0.7874448738745228,0.784215631441366,2.823176273188918,0.5984471547618582,0.3973658982942375,0.0,0.784215631441366,2.823176273188918,0.3921394934050644,0.08949198695918971,0.08949198695918971,0.0,0.0,0.0,0.0,0.735037806172785,0.00012214761976428026,0.43973143115140895,6.700164752297262,0.0018611568756381283,0.17541255963187252,63612.23743332773,1783556669612237.5,1783556669289431.0
5.0,26.035901479121577,24288.0,136.59984231425852,-933.3642562066199,93.54599009557616,948.1308965923297,0.13659984231425853,-0.9333642562066199,0.09354599009557617,0.9481308965923296,0.9480686151322437,0.9480686151322437,9.297377084586618,-0.05193138486775629,-0.5092729154133822,1.3395868436311236,1.0983448,0.24124204363112345,-0.02994805986034149,-9.15317658312865,-9.5516771,0.39850051687134996,-0.07845320000000022,0.917372783770782,0.3970813066899431,0.5202914770808389,-0.152003075,0.13659984231425853,1.3395868436311236,-0.02994805986034149,-0.02994805986034149,0.03111078715743341,9.297377084586618,0.9480686151322437,43.66108507180296,-79.39485971278816,107.4,2.036431664339364,1.3344170987909536,1.0,1.372720946908875,5.0,1.372720946908875,1.361964295528456,4.903071463902442,0.601910246302196,1.372720946908875,0.0,1.361964295528456,4.903071463902442,0.7984069642040759,0.08870839607352145,0.08870839607352145,0.0,0.0,0.0,0.0,0.6323599751249048,0.00010572768521290258,0.3806196667664493,6.977579648093955,0.0019382165689149876,0.08276408183760801,64050.71659151779,1783556670050716.5,1783556670017950.8
6.0,27.50458472929691,24288.0,79.32119555742054,-989.1742197132826,34.06431846347516,994.3944189728527,0.07932119555742054,-0.9891742197132826,0.034064318463475164,0.9943944189728526,0.994289860841588,0.994289860841588,9.750652663822159,-0.005710139158412002,-0.055997336177841084,0.7778752024131779,1.0983448,-0.32046959758682214,-0.051552353753339455,-9.700485361751262,-9.5516771,-0.14880826175126305,-0.07845320000000022,0.33405684865983865,0.3934805910411101,-0.05942374238127135,-0.152003075,0.07932119555742054,0.7778752024131779,-0.051552353753339455,-0.051552353753339455,-0.02900233073824087,9.750652663822159,0.994289860841588,43.661088009169454,-79.39484796332216,107.4,2.9826405519449226,1.6591135914967134,1.0,1.364527741874185,6.0,1.364527741874185,1.3701575005631461,4.9325670020273265,0.5982385381767577,1.364527741874185,0.0,1.3701575005631461,4.9325670020273265,0.20972950592495898,0.056652702633320506,0.056652702633320506,0.0,0.0,0.0,0.0,0.6680313539051633,0.00011099912229931857,0.3995968402775469,7.275721031939355,0.0020210336199831544,0.0805971788687092,64489.11854169513,1783556670489118.5,1783556670752292.2
7.0,30.174995584569807,24288.0,136.2251457091964,-986.6501854480681,32.324739489618565,996.6501854480681,0.1362251457091964,-0.9866501854480682,0.03232473948961856,0.9966501854480682,0.9968610957545253,0.9968610957545253,9.775867864681114,-0.0031389042454746975,-0.030782135318884456,1.3359123251690905,1.0983448,0.2375675251690906,-0.05454959887644645,-9.675733041124296,-9.5516771,-0.12405594112429728,-0.07330483865173586,0.31699740651586783,0.392266,-0.07526859348413215,0.07354987499999999,0.1362251457091964,1.3359123251690905,-0.05454959887644645,-0.05454959887644645,0.007174416594571434,9.775867864681114,0.9968610957545253,43.66109074995585,-79.3948361251987,107.4,3.9359892101167206,1.9620801187066472,1.0,1.786141981274356,7.0,1.786141981274356,1.5695740756387302,5.650466672299429,0.598,0.6626806558569066,0.0,1.5695740756387302,5.650466672299429,0.20585759751454233,0.04349171182853921,0.04349171182853921,0.0,0.0,0.0,0.0,0.7328902927580314,0.0001217412208525841,0.43826839506930276,7.890808535148387,0.002191891259763441,0.07224135504289571,65339.647359572744,1783556671339647.2,1783556671174995.5
8.0,30.439067853804104,24288.0,127.51076082446457,-975.5591501402276,47.905003374442146,985.5591501402276,0.12751076082446455,-0.9755591501402276,0.047905003374442146,0.9855591501402277,0.9855864064959513,0.9855864064959513,9.66530093326352,-0.014413593504048711,-0.1413490667364793,1.2504534026392353,1.0983448,0.15210860263923523,-0.04807543807873014,-9.566967139722662,-9.5516771,-0.015290039722663379,-0.06553584569447643,0.46978760134197295,0.392266,0.07752160134197297,0.07354987499999999,0.12751076082446455,1.2504534026392353,-0.04807543807873014,-0.04807543807873014,0.018000772443595364,9.66530093326352,0.9855864064959513,43.66109339067854,-79.39482424194658,107.4,4.89297217193606,2.253985605210895,1.0,2.426537867585754,8.0,2.426537867585754,1.866327642818932,6.718779514148156,0.598,1.662680655856907,0.0,1.866327642818932,6.718779514148156,0.49966485445997544,0.03994854922566454,0.03994854922566454,0.0,0.0,0.0,0.0,0.739304080033194,0.00012280662218329167,0.44210383985985,8.009707323655352,0.0022249187010153757,0.06518807076718297,65497.562576574855,1783556671497562.5,1783556671439067.8
9.0,30.703140123038402,24288.0,118.79637593973273,-964.4681148323871,63.485267259265726,974.4681148323871,0.11879637593973272,-0.964468114832387,0.06348526725926573,0.974468114832387,0.9743117172373773,0.9743117172373773,9.554734001845924,-0.02568828276262272,-0.2519159981540741,1.16499448010938,1.0983448,0.06664968010937986,-0.04160127728101383,-9.45820123832103,-9.5516771,0.09347586167897054,-0.057766852737216996,0.6225777961680782,0.392266,0.23031179616807815,0.07354987499999999,0.11879637593973272,1.16499448010938,-0.04160127728101383,-0.04160127728101383,0.028827128292619294,9.554734001845924,0.9743117172373773,43.66109603140123,-79.39481235869447,107.4,5.849955133755399,2.5458910917151427,1.0,3.0669337538971524,9.0,3.0669337538971524,2.1630812099991337,7.787092355996883,0.598,2.662680655856907,0.0,2.1630812099991337,7.787092355996883,0.7934721114054086,0.036405386622789866,0.036405386622789866,0.0,0.0,0.0,0.0,0.7457178673083568,0.00012387202351399926,0.4459392846503973,8.128606112162316,0.0022579461422673106,0.05813478649147022,65655.47779357697,1783556671655477.8,1783556671703140.0
